Song_artist,Song_duration_weeks,Song_isNew,Song_last_week,Song_peak,Song_rank,Song_title,categoryId,channelId,channelTitle,commentCount,dislikeCount,favoriteCount,likeCount,title,videoId,viewCount
Reik Featuring Ozuna & Wisin,0,TRUE,0,77,77,Me Niego,10,UCahVGI5idD85mQlBD2InzzA,reikVEVO,79988,203120,0,2593067,"Reik - Me Niego ft. Ozuna, Wisin (Video Oficial)",JyqD_zfXfi8,762648613
Dierks Bentley,6,FALSE,86,78,78,"Woman, Amen",10,UC5ZwMsa284NNp0fVLiG2rOw,DierksBentleyVEVO,1237,2289,0,43392,"Dierks Bentley - Woman, Amen (Audio)",mXOTJ-tluUU,9117395
Bhad Bhabie Featuring Lil Yachty,2,FALSE,80,79,79,Gucci Flip Flops,10,UC7rVvFP90pl7tAtPsVIhfww,Bhad Bhabie,111504,170111,0,1450784,"BHAD BHABIE feat. Lil Yachty - ""Gucci Flip Flops"" (Official Music Video) | Danielle Bregoli",tsp7IOr7Q9A,103726619
YoungBoy Never Broke Again,18,FALSE,78,31,80,Outside Today,24,UClW4jraMKz6Qj69lJf-tODA,YoungBoy Never Broke Again,37225,56741,0,854765,YoungBoy Never Broke Again - Outside Today (Official Video),74hZN9i2eEA,146195308
Logic & Marshmello,11,FALSE,75,29,81,Everyday,10,UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,22893,18140,0,457662,Marshmello & Logic - EVERYDAY (Audio),_qQsPw4CqUI,40284057
David Lee Murphy & Kenny Chesney,4,FALSE,87,82,82,Everything's Gonna Be Alright,10,UCoNiOjwNfBEIl0BzE84UULg,Coral Reef Sounds,1104,3131,0,45183,David Lee Murphy & Kenny Chesney - Everything's Gonna Be Alright (Audio),OSzYUf2-GSs,13213047
Jordan Davis,15,FALSE,77,50,83,Singles You Up,10,UCoym1Cd-NBEmqunb9F7ZekQ,JordanDavisVEVO,1737,5856,0,107297,Jordan Davis - Singles You Up,0hjqGN-9anA,26541409
Halsey Featuring Big Sean & Stefflon Don,5,FALSE,90,84,84,Alone,10,UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,564753,304587,0,8933284,Marshmello - Alone (Official Music Video),ALZHF5UqnU4,1081489762
Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,10,FALSE,91,74,85,Sativa,10,UCkiXOKnkDO4qz3njQoz86LA,JheneAikoVEVO,17637,43889,0,726706,Jhené Aiko - Sativa ft. Rae Sremmurd,5x-d3pabd5o,119833987
Brett Young,2,FALSE,97,86,86,Mercy,10,UChpgnPWp9RsKODOmExta_TA,BrettYoungVEVO,7791,27300,0,367999,Brett Young - Mercy (Official Music Video),Thvm6dADOms,89321542
Lil Skies Featuring Landon Cube,19,FALSE,99,69,87,Red Roses,24,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,49991,44595,0,1065444,Lil Skies - Red Roses ft. Landon Cube (Dir. by @_ColeBennett_),WlosjSe5B8c,143355416
XXXTENTACION,7,FALSE,0,35,88,Moonlight,10,UCnAcxgRZ065f_eXK1o85c1w,XXXTENTACION - Topic,143749,62268,0,1322788,Moonlight,ic9KOmxNrDc,159193393
Post Malone,3,FALSE,64,24,89,Over Now,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Post Malone,3,FALSE,63,23,90,Zack And Codeine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Lil Skies,0,TRUE,0,91,91,Lust,10,UCLEyFXOmaIgG6h4_6wqLx7Q,Lil Skies,47455,29637,0,854387,Lil Skies - Lust [Official Music Video] (Dir. by @NicholasJandora),tcaw6lzYt1Q,97504529
Juice WRLD,0,TRUE,0,92,92,All Girls Are The Same,24,UCtylTUUVIGY_i5afsQYeBZA,Lyrical Lemonade,65431,18273,0,870207,Juice WRLD - All Girls Are The Same (Dir. by @_ColeBennett_),h3EJICKwITw,79139339
Post Malone Featuring G-Eazy & YG,3,FALSE,66,20,93,Same Bitches,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Tank,20,FALSE,100,78,94,When We,10,UCA1XKkoUW5v2QV5nKwT5quQ,Tank,15167,41577,0,588190,Tank - When We [Official Music Video],QRF9TgkBCjc,83863585
Carrie Underwood,3,FALSE,0,48,95,Cry Pretty,10,UCKTgj8r-wp80wJgDxhc6jpA,carrieunderwoodVEVO,3875,5611,0,91697,Carrie Underwood - Cry Pretty (Official Music Video),KUUjtUP2CrE,14046210
Ozuna & Romeo Santos,16,FALSE,92,49,96,El Farsante,10,UCjIA3wwhi0QjSOXAZwOXbPA,Ozuna,136845,392682,0,3365801,Ozuna x Romeo Santos - El Farsante (Remix) (Video Oficial),wfWkmURBNv8,1156513405
Post Malone,3,FALSE,67,29,97,Takin' Shots,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Post Malone,3,FALSE,69,40,98,92 Explorer,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Luke Combs,2,FALSE,58,58,99,Beautiful Crazy,10,UCwLK17rpMFUfktQEcMzSyWg,LukeCombsVEVO,5548,16439,0,292438,Luke Combs - Beautiful Crazy,rItv9i6c7AY,75323405
Justin Timberlake Featuring Chris Stapleton,16,FALSE,88,9,100,Say Something,10,UCsXfDf1CDgU3SCt0gxJNXGg,justintimberlakeVEVO,32553,78175,0,1161518,Justin Timberlake - Say Something ft. Chris Stapleton (Official Video),8MPbR6Cbwi4,284660338
Childish Gambino,1,FALSE,1,1,1,This Is America,10,UCjYO25ZVJT523TD1iYHzcbw,ChildishGambinoVEVO,704836,544821,0,7204716,Childish Gambino - This Is America (Official Music Video),VYOjWnS4cMY,459229650
Drake,5,FALSE,1,1,2,Nice For What,10,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,90561,118310,0,2101720,Drake - Nice For What,U9BwWKXjVaI,286056017
Drake,16,FALSE,3,1,3,God's Plan,10,UCQznUf1SjfDqx65hX3zRDiA,DrakeVEVO,530477,347066,0,9164632,Drake - God's Plan,xpVfcZ0ZcFM,915080968
Post Malone Featuring Ty Dolla $ign,11,FALSE,2,2,4,Psycho,10,UCOhtMAg7xh8wv_wUHMgFc-Q,PostMaloneVEVO,98003,142202,0,3200897,Post Malone - Psycho ft. Ty Dolla $ign,au2n7VVGv_c,474175795
Bebe Rexha & Florida Georgia Line,29,FALSE,4,2,5,Meant To Be,10,UC5-gWZXAQqSGVfPHkA7NRiQ,Bebe Rexha,80894,176559,0,2979826,Bebe Rexha - Meant to Be (feat. Florida Georgia Line) [Official Music Video],zDo0H8Fm7d0,676182215
"Zedd, Maren Morris & Grey",15,FALSE,5,5,6,The Middle,10,UCi0LydWaEUy3Vx8flL29ebQ,SyrebralVibes,57307,45683,0,953982,"Zedd, Grey - The Middle (Lyrics) ft. Maren Morris",xQzS3JnZQZM,219180439
BlocBoy JB Featuring Drake,13,FALSE,9,5,7,Look Alive,10,UCpDdVTGPTiF0Vp6ieXWb1Ig,BlocBoy JB,74627,86269,0,1750285,"BlocBoy JB & Drake ""Look Alive"" Prod By: Tay Keith (Official Music Video) Shot By: @Fredrivk_Ali",NV-3s2wwC8c,252486529
